ServCode;latitude;longitude;conceptKeyword;VarCode;VarName;datatype;valuetype,sample medium;Sitename;ValueCount;Organization
ShaleNetworkODM; 41.65092399; -76.30483927; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_202-well; 2; Shale Network
ShaleNetworkODM; 41.6745663; -76.44005771; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_255-well; 1; Shale Network
ShaleNetworkODM; 41.66122394; -76.3182814; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_212-well; 2; Shale Network
ShaleNetworkODM; 41.61813; -76.30803; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_292-well; 1; Shale Network
ShaleNetworkODM; 41.01591; -78.02197; Nitrogen, nitrate (NO3); ShaleNetwork:StateCollegeAHS_NO3; Nitrogen, dissolved nitrate (NO3); Sporadic; Sample; SurfaceWater; Black Moshannon Creek at Gorton Road Bridge; 31; Shale Network
ShaleNetworkODM; 41.6646937; -76.29828149; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_327-well; 1; Shale Network
ShaleNetworkODM; 41.65676231; -76.32055405; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_299-well; 1; Shale Network
ShaleNetworkODM; 41.66523527; -76.36950599; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_306-well; 1; Shale Network
ShaleNetworkODM; 41.65934566; -76.35567163; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_315-well; 1; Shale Network
ShaleNetworkODM; 41.63482863; -76.35715414; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_302-well; 1; Shale Network
ShaleNetworkODM; 41.64369903; -76.33813738; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_310-well; 1; Shale Network
ShaleNetworkODM; 41.62187; -76.31281; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_307-well; 1; Shale Network
ShaleNetworkODM; 41.67084182; -76.27927623; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_308-well; 1; Shale Network
ShaleNetworkODM; 41.63885107; -76.34183941; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_323-well; 1; Shale Network
ShaleNetworkODM; 41.68998202; -76.32751428; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_343-well; 1; Shale Network
ShaleNetworkODM; 41.68713608; -76.32821474; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_301-well; 1; Shale Network
ShaleNetworkODM; 41.6367217; -76.34424754; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_311-well; 1; Shale Network
ShaleNetworkODM; 41.66739827; -76.31447279; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_297-well; 2; Shale Network
ShaleNetworkODM; 41.61259033; -76.37770934; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_320-well; 1; Shale Network
ShaleNetworkODM; 41.6865577; -76.31768161; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_317-well; 1; Shale Network
ShaleNetworkODM; 41.62401035; -76.36699709; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_324-well; 1; Shale Network
ShaleNetworkODM; 41.60461821; -76.33622335; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_330-well; 1; Shale Network
ShaleNetworkODM; 41.61810087; -76.35457257; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_333-well; 1; Shale Network
ShaleNetworkODM; 41.68349772; -76.27640622; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_300-well; 1; Shale Network
ShaleNetworkODM; 41.63205351; -76.34768659; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_321-well; 1; Shale Network
ShaleNetworkODM; 41.61274913; -76.38460755; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_319-well; 1; Shale Network
ShaleNetworkODM; 41.62771731; -76.3165956; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_345-well; 1; Shale Network
ShaleNetworkODM; 41.68025144; -76.33121485; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_313-well; 1; Shale Network
ShaleNetworkODM; 41.69320594; -76.33249794; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_314-well; 1; Shale Network
ShaleNetworkODM; 41.03638056; -78.05725; Nitrogen, nitrate (NO3); ShaleNetwork:StateCollegeAHS_NO3; Nitrogen, dissolved nitrate (NO3); Sporadic; Sample; SurfaceWater; Black Moshannon Creek above Moshannon Confluence; 27; Shale Network
ShaleNetworkODM; 41.6609002; -76.36081171; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_340-well; 1; Shale Network
ShaleNetworkODM; 41.6573915; -76.33924857; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_304-well; 1; Shale Network
ShaleNetworkODM; 41.61951298; -76.38104108; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_328-well; 1; Shale Network
ShaleNetworkODM; 41.66650484; -76.31329629; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_296-well; 2; Shale Network
ShaleNetworkODM; 41.65446377; -76.36715016; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_342-well; 1; Shale Network
ShaleNetworkODM; 41.66025346; -76.35644697; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_316-well; 1; Shale Network
ShaleNetworkODM; 41.63706354; -76.30600282; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_339-well; 1; Shale Network
ShaleNetworkODM; 41.67159786; -76.28173244; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_338-well; 1; Shale Network
ShaleNetworkODM; 41.63742716; -76.37441609; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_334-well; 1; Shale Network
ShaleNetworkODM; 41.62648446; -76.31875261; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_344-well; 1; Shale Network
ShaleNetworkODM; 41.66450657; -76.29736991; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_335-well; 1; Shale Network
ShaleNetworkODM; 41.66660012; -76.29946513; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_326-well; 1; Shale Network
ShaleNetworkODM; 41.6218485; -76.38024265; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_298-well; 1; Shale Network
ShaleNetworkODM; 41.62946757; -76.37911496; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_329-well; 1; Shale Network
ShaleNetworkODM; 40.919156; -78.059822; Nitrogen, nitrate (NO3); ShaleNetwork:StateCollegeAHS_NO3; Nitrogen, dissolved nitrate (NO3); Sporadic; Sample; SurfaceWater; Black Moshannon State Park; 38; Shale Network
ShaleNetworkODM; 41.6638565; -76.35971059; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_341-well; 1; Shale Network
ShaleNetworkODM; 41.66312466; -76.30162054; Carbonate (CO3); ShaleNetwork:Pre_drill_Carbonate_as_CaCO3; Carbonate; Sporadic; Sample; Groundwater; PA_DEP_Pre_drill_data_BT_318-well; 2; Shale Network
ShaleNetworkODM; 41.763; -77; Nitrogen, nitrate (NO3); ShaleNetwork:MSC_NO3_mg-L; Nitrogen, nitrate (NO3); Average; Sample; Flowback water; LOCATION_J_Tioga, PA; 5; Shale Network
ShaleNetworkODM; 41.780237; -76.606513; Carbon, total organic; ShaleNetwork:C_F_mg-l; Carbon, total organic; Sporadic; Field Observation; SurfaceWater; Tomjack Creek near Burlington, PA; 2; Shale Network
ShaleNetworkODM; 40.253; -77.028; Nitrogen, nitrate (NO3); ShaleNetwork:NO3; Nitrogen, nitrate (NO3); Sporadic; Field Observation; SurfaceWater; ConodoguinetCreekConservAssoc_HR_00.1; 24; Shale Network
ShaleNetworkODM; 39.389; -79.986; Carbon, total organic; ShaleNetwork:MSC_TOC_mg-l; Carbon, total organic; Average; Sample; Flowback water; LOCATION_N_Tyler, WV; 4; Shale Network
ShaleNetworkODM; 41.687; -76.656; Carbon, total organic; ShaleNetwork:MSC_TOC_mg-l; Carbon, total organic; Average; Sample; Flowback water; LOCATION_K_Bradford, PA; 4; Shale Network
ShaleNetworkODM; 40.194; -77.185; Phosphorus, orthophosphate; ShaleNetwork:PO4; Phosphorus, orthophosphate; Sporadic; Sample; SurfaceWater; ConodoguinetCreekConservAssoc_LTRT_04.95; 8; Shale Network
ShaleNetworkODM; 41.702; -78.499; Nitrogen, total kjeldahl; ShaleNetwork:MSC_TKN_mg-L; Nitrogen, total kjeldahl; Average; Sample; Flowback water; LOCATION_M_McKean, PA; 5; Shale Network
ShaleNetworkODM; 39.906; -80.347; Nitrogen, total kjeldahl; ShaleNetwork:MSC_TKN_mg-L; Nitrogen, total kjeldahl; Average; Sample; Flowback water; LOCATION_E_Greene, PA; 4; Shale Network
ShaleNetworkODM; 41.783543; -77.218521; Nitrogen, dissolved organic; ShaleNetwork:DNO3_pw; Nitrogen, dissolved nitrate (NO3); Sporadic; Sample; Production water; TiogaCountyP1 Gas Well Production Water; 1; Shale Network
ShaleNetworkODM; 40.25026; -77.24298; Nitrogen, nitrate (NO3); ShaleNetwork:NO3; Nitrogen, nitrate (NO3); Sporadic; Field Observation; SurfaceWater; Shermans Creek UNTSC_1.74; 9; Shale Network
ShaleNetworkODM; 40.483; -79.593; Carbon, total organic; ShaleNetwork:MSC_TOC_mg-l; Carbon, total organic; Average; Sample; Flowback water; LOCATION_P_Westmoreland, PA; 5; Shale Network
ShaleNetworkODM; 41.726; -75.903; Ammonium; ShaleNetwork:Haluszczak2011_NH3-N; Nitrogen, NH3; Sporadic; Sample; Production water; J. Grimsley 1_Well; 1; Shale Network
ShaleNetworkODM; 40.34055; -77.18989; Nitrogen, nitrate (NO3); ShaleNetwork:NO3; Nitrogen, nitrate (NO3); Sporadic; Field Observation; SurfaceWater; Shermans Creek SC_15.49; 12; Shale Network
ShaleNetworkODM; 40.483; -79.593; Phosphorus, total; ShaleNetwork:Hayes_TP_fw; Phosphorus, total; Sporadic; sample; Flowback Water; LOCATION_P_Westmoreland, PA; 4; Shale Network
ShaleNetworkODM; 39.014; -80.347; Nitrogen, nitrite (NO2) + nitrate (NO3); ShaleNetwork:MSC_NO3_NO2_mg-L; Nitrogen, nitrite (NO2) + nitrate (NO3); Average; Sample; Flowback water; LOCATION_A_Lewis, WV; 5; Shale Network
ShaleNetworkODM; 41.1701; -78.4498; Nitrogen, NH4; ShaleNetwork:NH4_fw; Nitrogen, NH4; Sporadic; Sample; Flowback Water; PA DEP 26R033-26680; 1; Shale Network
ShaleNetworkODM; 41.359171; -78.252098; Nitrogen, nitrate (NO3); ShaleNetwork:NO3_S_mg-l; Nitrogen, nitrate (NO3); Sporadic; Sample; SurfaceWater; Hicks Run near Hicks Run, PA; 2; Shale Network
ShaleNetworkODM; 41.694482; -76.93187; Nitrogen, nitrate (NO3); ShaleNetwork:NO3_S_mg-l; Nitrogen, nitrate (NO3); Sporadic; Sample; SurfaceWater; Tioga River near Fall Brook, PA; 2; Shale Network
ShaleNetworkODM; 40.504; -79.561; Nitrogen, NH4; ShaleNetwork:NH4_fw; Nitrogen, NH4; Sporadic; Sample; Flowback Water; PA DEP 26R129-28097; 1; Shale Network
ShaleNetworkODM; 40.256; -76.926; Phosphorus, orthophosphate; ShaleNetwork:PO4; Phosphorus, orthophosphate; Sporadic; Sample; SurfaceWater; ConodoguinetCreekConservAssoc_CONO_2.6; 7; Shale Network
ShaleNetworkODM; 41.971849; -76.318317; Nitrogen, nitrate (NO3); ShaleNetwork:NO3_S_mg-l; Nitrogen, nitrate (NO3); Sporadic; Sample; SurfaceWater; Wappasening Creek near Windham Center, PA; 2; Shale Network
ShaleNetworkODM; 41.03668; -78.058527; Phosphorus, dissolved; ShaleNetwork:DP; Phosphorus, dissolved; Sporadic; Sample; SurfaceWater; Moshannon Creek T_54A; 1; Shale Network
ShaleNetworkODM; 41.702; -78.499; Phosphorus, total; ShaleNetwork:Hayes_TP_iw; Phosphorus, total; Sporadic; sample; Injection Water; LOCATION_M_McKean, PA; 1; Shale Network
ShaleNetworkODM; 41.368; -77.26; Phosphorus, total; ShaleNetwork:Hayes_TP_iw; Phosphorus, total; Sporadic; sample; Injection Water; LOCATION_G_Lycoming, PA; 1; Shale Network
ShaleNetworkODM; 40.4788; -79.5653; Nitrogen, total kjeldahl; ShaleNetwork:TKN_fw; Nitrogen, total kjeldahl; Sporadic; Sample; Flowback Water; PA DEP 26R129-27880; 1; Shale Network
ShaleNetworkODM; 41.6778; -77.5812; Nitrogen, nitrite (NO2) + nitrate (NO3); ShaleNetwork:NO2NO3_fw; Nitrogen, nitrite (NO2) + nitrate (NO3); Sporadic; Sample; Flowback Water; PA DEP 26R117-20198; 1; Shale Network
ShaleNetworkODM; 40.4925; -79.5747; Nitrogen, total kjeldahl; ShaleNetwork:TKN_fw; Nitrogen, total kjeldahl; Sporadic; Sample; Flowback Water; PA DEP 26R129-28022; 1; Shale Network
ShaleNetworkODM; 41.385; -78.25; Nitrogen, nitrate (NO3); ShaleNetwork:MSC_NO3_mg-L; Nitrogen, nitrate (NO3); Average; Sample; Flowback water; LOCATION_I_Cameron, PA; 12; Shale Network
ShaleNetworkODM; 41.763; -77; Carbon, total organic; ShaleNetwork:MSC_TOC_mg-l; Carbon, total organic; Average; Sample; Flowback water; LOCATION_J_Tioga, PA; 5; Shale Network
ShaleNetworkODM; 41.057; -78.025; Phosphorus, total; ShaleNetwork:Hayes_TP_iw; Phosphorus, total; Sporadic; sample; Injection Water; LOCATION_S_Centre, PA; 1; Shale Network
ShaleNetworkODM; 41.842445; -77.276397; Nitrogen, nitrate (NO3); ShaleNetwork:NO3_S_mg-l; Nitrogen, nitrate (NO3); Sporadic; Sample; SurfaceWater; Upper Crooked Creek near Keeneyville, PA; 2; Shale Network
ShaleNetworkODM; 40.4788; -79.5653; Nitrogen, NH4; ShaleNetwork:NH4_fw; Nitrogen, NH4; Sporadic; Sample; Flowback Water; PA DEP 26R129-27880; 1; Shale Network
ShaleNetworkODM; 42.029834; -76.718645; Nitrogen, nitrate (NO3); ShaleNetwork:NO3_S_mg-l; Nitrogen, nitrate (NO3); Sporadic; Sample; SurfaceWater; Baldwin Creek near Lowman; 3; Shale Network
ShaleNetworkODM; 41.057; -78.025; Nitrogen, nitrate (NO3); ShaleNetwork:MSC_NO3_mg-L; Nitrogen, nitrate (NO3); Average; Sample; Flowback water; LOCATION_S_Centre, PA; 4; Shale Network
ShaleNetworkODM; 41.6148; -77.8764; Nitrogen, total kjeldahl; ShaleNetwork:TKN_fw; Nitrogen, total kjeldahl; Sporadic; Sample; Flowback Water; PA DEP 26R105-21298; 1; Shale Network
ShaleNetworkODM; 40.224; -77.149; Phosphorus, orthophosphate; ShaleNetwork:PO4; Phosphorus, orthophosphate; Sporadic; Sample; SurfaceWater; ConodoguinetCreekConservAssoc_LTRT_01.5; 8; Shale Network
ShaleNetworkODM; 40.263639; -78.592173; Carbon, total organic; ShaleNetwork:C_F_mg-l; Carbon, total organic; Sporadic; Field Observation; SurfaceWater; Bobs Creek near Pavia, PA; 8; Shale Network
ShaleNetworkODM; 39.906; -80.347; Carbon, total organic; ShaleNetwork:MSC_TOC_mg-l; Carbon, total organic; Average; Sample; Flowback water; LOCATION_E_Greene, PA; 4; Shale Network
ShaleNetworkODM; 41.385; -78.25; Carbon, dissolved organic; ShaleNetwork:MSC_DOC_mg-L; Carbon, dissolved organic; Average; Sample; Flowback water; LOCATION_I_Cameron, PA; 12; Shale Network
ShaleNetworkODM; 40.35249; -77.42919; Nitrogen, nitrate (NO3); ShaleNetwork:NO3; Nitrogen, nitrate (NO3); Sporadic; Field Observation; SurfaceWater; Shermans CreekCR_0.35; 17; Shale Network
ShaleNetworkODM; 41.971849; -76.318317; Carbon, total organic; ShaleNetwork:C_F_mg-l; Carbon, total organic; Sporadic; Field Observation; SurfaceWater; Wappasening Creek near Windham Center, PA; 2; Shale Network
ShaleNetworkODM; 41.7578; -77.556588; Carbon, total organic; ShaleNetwork:C_F_mg-l; Carbon, total organic; Sporadic; Field Observation; SurfaceWater; Long Run near Gaines, PA; 2; Shale Network
ShaleNetworkODM; 41.791456; -77.763872; Nitrogen, nitrate (NO3); ShaleNetwork:NO3_S_mg-l; Nitrogen, nitrate (NO3); Sporadic; Sample; SurfaceWater; Ninemile Run near Walton, PA; 1; Shale Network
ShaleNetworkODM; 41.789669; -76.768459; Nitrogen, nitrate (NO3); ShaleNetwork:NO3_S_mg-l; Nitrogen, nitrate (NO3); Sporadic; Sample; SurfaceWater; Sugar Creek near Troy, PA�; 4; Shale Network
ShaleNetworkODM; 41.062591; -78.155879; Nitrogen, nitrate (NO3); ShaleNetwork:DNO3_gw; Nitrogen, dissolved nitrate (NO3); Sporadic; Sample; Groundwater; CHA Well; 1; Shale Network
ShaleNetworkODM; 41.582; -77.888; Phosphorus, total; ShaleNetwork:Hayes_TP_iw; Phosphorus, total; Sporadic; sample; Injection Water; LOCATION_O_Potter, PA; 1; Shale Network
ShaleNetworkODM; 40.17; -77.314; Phosphorus, orthophosphate; ShaleNetwork:PO4; Phosphorus, orthophosphate; Sporadic; Sample; SurfaceWater; ConodoguinetCreekConservAssoc_MTRK_03.9; 13; Shale Network
ShaleNetworkODM; 40.267; -80.421; Ammonium; ShaleNetwork:MSC_NH3_mg-L; Nitrogen, NH3; Average; Sample; Flowback water; LOCATION_F_Washington, PA; 6; Shale Network
ShaleNetworkODM; 41.687; -76.656; Nitrogen, total kjeldahl; ShaleNetwork:MSC_TKN_mg-L; Nitrogen, total kjeldahl; Average; Sample; Flowback water; LOCATION_K_Bradford, PA; 4; Shale Network
ShaleNetworkODM; 41.996097; -76.907276; Carbon, total organic; ShaleNetwork:C_F_mg-l; Carbon, total organic; Sporadic; Field Observation; SurfaceWater; Hammond Creek near Millerton, PA; 2; Shale Network
ShaleNetworkODM; 41.04042; -78.058267; Nitrogen, nitrate (NO3); ShaleNetwork:DNO3; Nitrogen, dissolved nitrate (NO3); Sporadic; Sample; SurfaceWater; Red Moshannon/Black Mosh confluenceG_01; 1; Shale Network
ShaleNetworkODM; 40.201; -77.369; Nitrogen, nitrate (NO3); ShaleNetwork:NO3; Nitrogen, nitrate (NO3); Sporadic; Field Observation; SurfaceWater; ConodoguinetCreekConservAssoc_CONO_53.2; 4; Shale Network
ShaleNetworkODM; 41.86; -75.932; Phosphorus, total; ShaleNetwork:Hayes_TP_iw; Phosphorus, total; Sporadic; sample; Injection Water; LOCATION_Q_Westmoreland, PA; 1; Shale Network
ShaleNetworkODM; 40.267; -80.421; Phosphorus, total; ShaleNetwork:Hayes_TP_iw; Phosphorus, total; Sporadic; sample; Injection Water; LOCATION_F_Washington, PA; 1; Shale Network
ShaleNetworkODM; 41.057; -78.025; Nitrogen, nitrite (NO2); ShaleNetwork:MSC_NO2_mg-L; Nitrogen, nitrite (NO2); Average; Sample; Flowback water; LOCATION_S_Centre, PA; 4; Shale Network
ShaleNetworkODM; 40.256; -76.948; Phosphorus, orthophosphate; ShaleNetwork:PO4; Phosphorus, orthophosphate; Sporadic; Sample; SurfaceWater; ConodoguinetCreekConservAssoc_CONO_6.4; 14; Shale Network
ShaleNetworkODM; 41.694482; -76.93187; Carbon, total organic; ShaleNetwork:C_F_mg-l; Carbon, total organic; Sporadic; Field Observation; SurfaceWater; Tioga River near Fall Brook, PA; 2; Shale Network
ShaleNetworkODM; 42.207986; -76.471109; Nitrogen, nitrate (NO3); ShaleNetwork:NO3_S_mg-l; Nitrogen, nitrate (NO3); Sporadic; Sample; SurfaceWater; Upper Catatonk Creek near Spencer; 2; Shale Network
ShaleNetworkODM; 41.473876; -77.230512; Carbon, total organic; ShaleNetwork:C_F_mg-l; Carbon, total organic; Sporadic; Field Observation; SurfaceWater; Blockhouse Creek near English Center, PA; 2; Shale Network
ShaleNetworkODM; 41.368; -77.26; Nitrogen, nitrate (NO3); ShaleNetwork:MSC_NO3_mg-L; Nitrogen, nitrate (NO3); Average; Sample; Flowback water; LOCATION_G_Lycoming, PA; 5; Shale Network
ShaleNetworkODM; 40.3295; -80.2811; Ammonium; ShaleNetwork:Haluszczak2011_NH3-N; Nitrogen, NH3; Sporadic; Sample; Production water; Cowden Unit 1._Well; 1; Shale Network
ShaleNetworkODM; 40.258; -80.352; Phosphorus, total; ShaleNetwork:Hayes_TP_iw; Phosphorus, total; Sporadic; sample; Injection Water; LOCATION_B_Washington, PA; 1; Shale Network
ShaleNetworkODM; 41.449967; -77.019786; Nitrogen, nitrate (NO3); ShaleNetwork:NO3_N; Nitrogen, nitrate (NO3); Sporadic; Field Observation; SurfaceWater; Grays Run near Gray, PA; 1; Shale Network
ShaleNetworkODM; 41.996097; -76.907276; Nitrogen, nitrate (NO3); ShaleNetwork:NO3_S_mg-l; Nitrogen, nitrate (NO3); Sporadic; Sample; SurfaceWater; Hammond Creek near Millerton, PA; 2; Shale Network
ShaleNetworkODM; 39.014; -80.347; Nitrogen, nitrite (NO2); ShaleNetwork:MSC_NO2_mg-L; Nitrogen, nitrite (NO2); Average; Sample; Flowback water; LOCATION_A_Lewis, WV; 5; Shale Network
ShaleNetworkODM; 41.03781; -78.057207; Nitrogen, nitrate (NO3); ShaleNetwork:DNO3; Nitrogen, dissolved nitrate (NO3); Sporadic; Sample; SurfaceWater; Moshannon Creek T_2A; 1; Shale Network
ShaleNetworkODM; 41.582; -77.888; Nitrogen, total kjeldahl; ShaleNetwork:MSC_TKN_mg-L; Nitrogen, total kjeldahl; Average; Sample; Flowback water; LOCATION_O_Potter, PA; 4; Shale Network
